Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24,month
0.00354638,1.3292591e-05,0.00011997175,9.1669215e-05,7.7182485e-05,0.0,0.009483098,0.015602015,0.16032875,0.12619653,0.30591676,0.32583928,0.36703628,0.29426473,0.38051796,0.3888172,0.14514859,0.022947336,1.0681226e-05,9.522848e-07,0.0,1.0421569e-06,0.0,6.023553e-08,1.0
0.0014124752,0.0,0.0,3.2621367e-05,0.0,0.0016441565,0.0,0.02881867,0.04883686,0.48348954,0.53195184,0.50587547,0.6687606,0.49659052,0.35395452,0.305899,0.0562016,0.0049077845,2.3075056e-06,3.7201557e-06,2.6470884e-06,4.6356848e-07,0.0,0.0,1.0
0.0,1.5154097e-06,0.0,0.0,0.0,0.0020261488,0.0087774,0.06170124,0.260443,0.38325137,0.42705584,0.6043179,0.7240809,0.5633174,0.510595,0.3969891,0.12460533,0.017870925,1.6336448e-05,0.0,2.845539e-06,5.23979e-07,0.0,0.0,1.0
0.0028550853,6.0136e-05,0.0,3.8563896e-05,3.255407e-05,0.00021340986,0.006453297,0.05879131,0.18446237,0.2813438,0.75678873,0.8189826,0.82214314,0.6188014,0.5598397,0.40937093,0.20036428,0.0,8.626993e-06,3.2073265e-06,0.0,2.0094691e-07,0.0,0.0,1.0
0.0017312756,3.568231e-05,6.944513e-05,3.6799094e-05,0.0,0.0,0.0,0.0,0.043509576,0.2554214,0.39280185,0.42103168,0.26354775,0.4063538,0.37418133,0.2701582,0.12849034,0.007653821,0.0,2.3172715e-06,0.0,4.1511416e-06,7.589805e-06,3.004842e-07,1.0
0.0023405657,0.00012264567,0.0,2.9140117e-05,1.038492e-05,0.0,0.0,0.0,0.19140467,0.26871938,0.43343827,0.57742983,0.42575806,0.46907222,0.43220916,0.2048435,0.011602937,0.0059840125,0.0,2.854349e-06,0.0,1.2797284e-06,3.147024e-06,1.9654535e-06,1.0
0.0,0.00011326189,1.3437235e-05,0.0,0.0,2.2404387e-05,0.0,0.014342652,0.11141198,0.3918116,0.37142336,0.5104827,0.5606067,0.6548153,0.5548968,0.30331048,0.20418729,0.01512926,0.0,0.0,0.0,0.0,0.0,1.6331435e-06,1.0
0.0002353621,0.0,1.3592862e-05,3.143603e-05,0.0,0.0,0.004210663,0.0,0.033916086,0.19234948,0.3641215,0.48204428,0.5964916,0.6490135,0.41611025,0.36862218,0.29395807,0.010070002,8.397355e-06,4.853965e-08,0.0,1.3810233e-06,2.9933494e-06,3.5852455e-08,1.0
0.0,2.4184703e-05,0.00016497922,2.9759523e-05,0.0,0.0,0.0,0.0,0.0,0.18642268,0.3566456,0.4359227,0.62398356,0.48755458,0.32403335,0.20407799,0.2154274,0.0,0.0,0.0,0.0,1.5974739e-06,0.0,4.0742316e-07,1.0
0.003164084,0.0,0.00010628607,0.0,4.3302032e-05,0.0022285308,0.0033776006,0.0,0.32067636,0.44420776,0.61870986,0.63234735,0.7973437,0.6792449,0.46010605,0.45182067,0.3350866,0.029607268,6.411092e-06,0.0,1.0145333e-06,0.0,0.0,0.0,1.0
0.0030432737,2.4136727e-05,0.0,4.9804465e-05,4.593948e-05,0.0,0.0,0.0,0.0,0.0,0.21500987,0.4820789,0.47510296,0.31695974,0.4989097,0.31439036,0.060189392,0.0,0.0,0.0,0.0,4.062635e-06,4.3469544e-07,0.0,1.0
0.0,0.0,5.241923e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.18742543,0.11403702,0.25245985,0.21973719,0.41131008,0.26091853,0.21058968,0.10645046,0.007443365,0.0,0.0,0.0,4.1633866e-06,0.0,0.0,1.0
0.0,4.3955184e-05,0.0,0.0,0.0,0.0023263139,0.0083552245,0.0,0.10152402,0.25440508,0.30536443,0.6031023,0.3475455,0.43185866,0.43321982,0.31677264,0.05653738,0.015944362,1.3668699e-05,0.0,2.3448054e-06,1.4696099e-06,0.0,0.0,1.0
0.0,5.335581e-05,0.0,6.2704703e-06,3.181003e-05,0.0,0.0,0.039233707,0.16093457,0.5779209,0.7845715,0.82264376,0.82150567,0.8238018,0.57928354,0.41213134,0.18883942,0.037952207,0.0,5.431092e-07,2.2876707e-06,0.0,8.968073e-07,9.631034e-07,1.0
0.0,0.0,3.1146923e-05,0.0,6.793477e-05,0.0013621193,0.0,0.0,0.0,0.10432674,0.47687176,0.72007465,0.46427232,0.53394526,0.4756842,0.22109488,0.09489059,0.0,0.0,0.0,7.7469014e-07,6.0944006e-07,0.0,0.0,1.0
0.002643147,0.0,3.2805117e-05,8.308419e-06,4.6672954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03364658,0.0,0.0,0.0,0.0,0.0,1.2910486e-05,1.2681973e-06,0.0,6.633174e-06,7.2069993e-06,2.9082855e-06,1.0
0.0,0.0,1.4418242e-05,0.0,1.7896708e-05,0.0,0.003349891,0.011322987,0.22460863,0.17844526,0.42043063,0.39323053,0.22506145,0.19641945,0.0,0.06875029,0.04748236,0.0,0.0,1.9288743e-06,0.0,0.0,8.570949e-07,0.0,1.0
0.0,2.3222443e-05,0.0,4.2013125e-05,4.7125828e-05,0.0,0.0,0.0,0.0,0.2648121,0.4530489,0.4722849,0.4257992,0.39458424,0.34114283,0.10428973,0.026348226,0.0,0.0,0.0,0.0,9.888432e-07,3.683985e-06,3.538616e-06,1.0
0.0,0.0,4.800789e-05,0.0,5.987129e-05,0.0,0.0,0.0,0.034420677,0.14327437,0.25883576,0.3354949,0.09454832,0.26039737,0.19031894,0.2487498,0.095301054,0.0,0.0,0.0,0.0,8.0596436e-08,3.2181576e-06,0.0,1.0
0.0014764796,0.0,0.0,2.3987155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00794025,0.0,0.0,0.0055187056,4.221044e-06,3.8468706e-06,0.0,2.9337184e-06,3.020972e-06,0.0,1.0
0.0,0.0,6.1094266e-05,0.0,3.269992e-06,0.0013959075,0.0,0.0,0.08392255,0.40733248,0.40495262,0.482765,0.57623965,0.5710715,0.6276884,0.43417507,0.15756145,0.012693596,1.9679287e-06,0.0,4.979465e-07,8.942529e-07,0.0,5.674712e-07,1.0
0.0041134027,3.354911e-05,7.942626e-05,0.00010907397,0.0,0.0,0.0,0.0,0.17039682,0.14853619,0.49303028,0.6332847,0.42403698,0.5369016,0.5040286,0.37954843,0.08298156,0.0,0.0,3.313601e-06,0.0,1.4981613e-06,7.931195e-06,5.938742e-06,1.0
0.0009851645,2.3788896e-05,0.00011727433,2.1228958e-05,0.0,0.0011867232,0.005749599,0.0,0.08038339,0.2188274,0.36709324,0.35503522,0.50928295,0.4040631,0.37419277,0.2202404,0.10726098,0.0,1.3602737e-05,0.0,4.0907483e-07,1.1542486e-06,0.0,2.1420365e-06,1.0
0.002810721,9.172531e-05,0.00021634741,0.0,3.5246478e-05,0.0036452275,0.0025622605,0.010994378,0.3449393,0.44531345,0.52088183,0.509312,0.5285991,0.6265201,0.50646675,0.30301598,0.09001285,0.030011436,1.19871975e-05,0.0,4.9607625e-06,0.0,0.0,0.0,1.0
0.0052270372,0.0,2.5950085e-05,7.3664865e-05,0.0,0.001868612,0.007812965,0.030631965,0.12320611,0.11809393,0.32756954,0.21784507,0.52163124,0.33096233,0.35981232,0.26563275,0.10963907,0.0013145189,1.5018641e-05,0.0,9.392329e-07,2.7262342e-06,0.0,0.0,1.0
0.0,5.6925222e-05,4.62814e-05,3.6549052e-05,7.898923e-05,0.0,0.0,0.017763456,0.110831566,0.49602875,0.69617295,0.864066,0.711386,0.8485901,0.8014731,0.567468,0.23659305,0.0,0.0,0.0,9.3241954e-07,2.5603212e-08,0.0,1.5981647e-06,1.0
0.00054965325,0.0,0.0,6.2078034e-05,0.0,0.0,0.0,0.012073146,0.23254965,0.58201003,0.7232842,0.90550566,0.85452294,0.80879194,0.7139641,0.44613987,0.22545287,0.0018576208,0.0,0.0,0.0,3.1751326e-06,3.3081851e-06,0.0,1.0
0.0013220554,6.7354886e-05,2.1170312e-05,9.1548405e-05,0.00016352496,0.0,0.0,0.0,0.0,0.11042937,0.5851333,0.50818896,0.23991834,0.48606896,0.41827208,0.13378377,0.0,0.014974691,0.0,4.2535817e-06,0.0,3.7835426e-07,5.1449406e-06,5.081977e-06,1.0
0.0003451408,3.9710932e-05,0.000114722665,0.0,0.0,0.0034319675,0.0,0.0,0.1064227,0.3265264,0.643723,0.77165246,0.9148343,0.6571595,0.8501735,0.6246562,0.31324533,0.0030691978,3.5125904e-06,0.0,0.0,0.0,0.0,0.0,1.0
0.005424731,4.343631e-06,7.884551e-05,9.186149e-05,0.0,0.0,0.0,0.0,0.0,0.12617433,0.3005622,0.40600297,0.54789364,0.33750474,0.53937095,0.28968775,0.15657023,0.0,0.0,5.02089e-06,0.0,3.3651386e-06,5.3613808e-06,1.9292684e-06,1.0
0.00042388958,0.0,4.59295e-05,0.0,0.0,0.0,0.0,0.013474755,0.0,0.20947069,0.2022076,0.26744935,0.20646343,0.43138218,0.33868462,0.23753421,0.07972465,0.016292566,0.0,5.4154743e-06,0.0,4.9004306e-08,4.896634e-06,4.281229e-06,1.0
0.00427386,0.0,1.529823e-05,0.00023602553,0.0,0.0,0.0,0.021890601,0.049541272,0.12677999,0.25979704,0.28581002,0.13713326,0.15837193,0.27416864,0.11232368,0.0,0.0038131082,0.0,5.345481e-06,0.0,0.0,3.5954392e-06,0.0,1.0
0.0,0.0,3.1493124e-05,0.0,6.815936e-05,0.0,0.0,0.0,0.027312838,0.22397317,0.4199611,0.48216477,0.40327165,0.5042388,0.58836406,0.3560309,0.09140646,0.0,0.0,0.0,0.0,1.4103299e-06,3.595565e-06,3.0548726e-06,1.0
0.0013963336,2.4929934e-05,6.450264e-06,0.0001391946,0.0,0.0,0.0,0.023239302,0.2222107,0.42734867,0.59727496,0.61772573,0.6952013,0.7878746,0.5007341,0.41964036,0.14619392,0.027097479,0.0,1.879679e-06,0.0,0.0,0.0,7.642581e-07,1.0
0.0,1.7721173e-05,0.0,0.0,8.695442e-05,0.0,0.0,0.0,0.0,0.29716262,0.56517065,0.5152241,0.74952644,0.47794053,0.5540048,0.38650584,0.19864033,0.005082588,0.0,3.708584e-06,0.0,3.2738146e-06,3.4817685e-06,6.874511e-07,1.0
0.0,0.0,0.0,0.0,1.8999563e-05,0.0,0.0,0.0,0.1752876,0.47730666,0.6557542,0.65503156,0.5768927,0.6953961,0.56142735,0.37534526,0.15435635,0.0,0.0,1.9354927e-06,0.0,0.0,3.6996753e-06,3.93861e-06,1.0
0.0053037386,2.0276666e-05,6.550797e-06,0.0,0.0,0.0021165519,0.0,0.06424673,0.017020699,0.33962536,0.36747774,0.438164,0.4392415,0.4497951,0.452746,0.29858655,0.10372972,0.024779098,5.161554e-06,0.0,5.409478e-07,0.0,0.0,0.0,1.0
0.004869313,2.9934145e-05,6.2120365e-05,0.0,0.0,0.0006590074,0.004766951,0.030746859,0.29167342,0.4704738,0.6455139,0.5831709,0.7129559,0.55841446,0.4574475,0.43216196,0.22276095,0.018797616,4.3332457e-06,4.722152e-06,4.2711244e-07,0.0,0.0,0.0,1.0
0.0,4.9210494e-06,2.3681192e-05,0.00012619006,0.0,0.0,0.0,0.0020603829,0.12363978,0.34879568,0.36027047,0.27016047,0.6184293,0.5688111,0.6503196,0.31823242,0.14220357,0.0033814574,0.0,0.0,0.0,6.084479e-07,0.0,0.0,1.0
0.0,7.412794e-05,0.0,1.4061645e-07,0.0,0.0016045477,0.0,0.0,0.0,0.04066972,0.25324565,0.08869218,0.23274878,0.18655325,0.20438588,0.0,0.0,0.0,2.0991338e-06,0.0,1.665402e-06,1.0281833e-06,0.0,6.450116e-07,1.0
0.0027012343,2.629862e-05,2.7118678e-05,6.352678e-05,5.3219283e-06,0.0009655517,0.0,0.0,0.0,0.047512945,0.24900295,0.25736073,0.54760695,0.5208373,0.40912145,0.3192055,0.09428161,0.004308084,0.0,2.8476893e-07,0.0,1.3035408e-07,0.0,2.2464492e-06,1.0
0.0015629268,0.0,0.0,0.0,0.0,0.0018068535,0.0,0.0,0.027036421,0.12969011,0.15733148,0.17396292,0.15126881,0.21454898,0.36265355,0.18192184,0.104310215,0.040577285,0.0,5.322184e-07,3.1205354e-06,1.1344937e-06,0.0,2.435644e-06,1.0
0.0023613754,0.0,0.0,0.0,1.5019875e-05,0.0027131047,0.0,0.0,0.04463551,0.3069828,0.2978963,0.5159733,0.44313523,0.5663268,0.48123586,0.20157386,0.07210012,0.0,1.407376e-05,0.0,0.0,2.677952e-06,0.0,0.0,1.0
0.002972013,5.0180424e-05,2.1059707e-06,0.0,0.0,0.0,0.0020910327,0.016926222,0.22948536,0.29327935,0.55562174,0.65199375,0.56195027,0.59896046,0.5460357,0.4285193,0.1157991,0.0057848133,0.0,5.115882e-06,0.0,2.426736e-06,6.6107746e-06,4.064102e-06,1.0
0.0,0.0,0.0,0.00011756542,5.8131667e-05,0.0,0.008027795,0.027370693,0.0,0.36080188,0.3380783,0.5581921,0.39248425,0.64107805,0.42919898,0.18722272,0.06183163,0.005892525,1.3707243e-05,0.0,2.6756406e-06,1.8103118e-06,2.888926e-06,5.292932e-07,1.0
0.0,3.4024827e-06,0.0,0.0,0.0,0.0011459431,0.0,0.08908178,0.24491453,0.52770275,0.6266752,0.70680326,0.9259642,0.71159613,0.66584563,0.54046166,0.3696705,0.0358253,0.0,0.0,5.836823e-06,0.0,0.0,0.0,1.0
0.0020184922,3.803886e-05,0.0,0.0,0.00011094405,0.0,0.0,0.0,0.10156761,0.2910711,0.4760777,0.3843093,0.5132891,0.56330764,0.3194626,0.32207626,0.09468043,0.0,0.0,5.8845404e-07,0.0,8.073481e-07,5.5207856e-06,2.4775586e-06,1.0
0.0010902045,4.997065e-05,9.920023e-05,0.0,0.0,0.0,0.0,0.0,0.19033763,0.2713833,0.46092933,0.5526368,0.36256945,0.40166795,0.44845068,0.31864682,0.10710015,0.024894845,0.0,2.0477894e-06,0.0,2.6186476e-06,5.1878233e-06,2.8144598e-06,1.0
0.0,0.0,0.0,2.0294816e-05,4.7771584e-05,0.0,0.0,0.0,0.08063811,0.30561572,0.4903539,0.5548578,0.4723446,0.7216273,0.5745396,0.4703903,0.13792287,0.027673285,0.0,0.0,0.0,1.1403713e-06,4.4521034e-06,0.0,1.0
0.0,4.713428e-05,0.0,8.694288e-06,0.00011018309,0.0,0.0,0.0,0.0,0.0,0.0,0.008613207,0.07394532,0.00552168,0.0,0.0,0.0,0.0,1.3527114e-06,0.0,0.0,2.4883732e-06,9.891474e-08,0.0,1.0
0.0,0.0,9.5924974e-05,0.0,0.0,0.0,0.006176167,0.0,0.0,0.047368336,0.22737247,0.29114196,0.24344616,0.22330503,0.16329533,0.099367365,0.0,0.006762172,4.553098e-06,1.9900627e-07,0.0,4.137459e-06,6.111346e-06,1.3306975e-06,1.0
0.0,0.0,8.460135e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43146774,0.5616914,0.3225704,0.27025142,0.47264612,0.28409863,0.15396746,0.0,0.0,5.36699e-06,0.0,1.4074723e-06,4.335418e-06,2.203001e-06,1.0
0.0032388624,0.00013220472,6.280499e-05,0.0,3.569935e-05,0.0,0.0,0.0,0.026556319,0.044954617,0.18707806,0.17035754,0.20577192,0.15788776,0.30233732,0.0,0.0,0.0,0.0,0.0,5.798949e-07,1.9771546e-06,2.2566044e-06,1.4770627e-07,1.0
0.0015782315,8.441621e-05,7.850841e-09,0.0,0.0,0.0013914831,0.0027844748,0.017374504,0.02282495,0.09984161,0.2506285,0.35228208,0.2939169,0.5107139,0.31987524,0.30510125,0.0,0.0,6.2776307e-06,0.0,0.0,1.7692977e-06,0.0,0.0,1.0
0.0,1.45249505e-05,0.0,0.0,0.0,0.0034048138,0.0,0.0,0.09836783,0.17456023,0.4672721,0.44571778,0.39073825,0.3636181,0.34417176,0.3346455,0.11050985,0.018089782,0.0,0.0,2.2300264e-06,0.0,0.0,0.0,1.0
0.0013041452,9.626519e-05,0.0,5.1743224e-05,4.530588e-05,0.0,0.0,0.0,0.0,0.24150702,0.40468833,0.53388226,0.3822523,0.43399268,0.4757052,0.30173782,0.14591548,0.0,0.0,3.438464e-06,0.0,1.1616391e-06,5.5082196e-06,0.0,1.0
0.0,5.587257e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.04040723,0.3415078,0.5458813,0.72883385,0.77540094,0.7385332,0.65022874,0.56027085,0.30425978,0.0,0.0,2.6857197e-06,0.0,7.953021e-07,7.055655e-07,9.0542375e-07,1.0
0.00101287,0.0,0.0,0.00013298009,0.0,0.0,0.0,0.0,0.015460956,0.27595773,0.219786,0.22574022,0.18089645,0.23370704,0.09626642,0.1536747,0.15047501,0.0094378125,0.0,4.26296e-06,0.0,8.267673e-07,1.6005355e-06,0.0,1.0
0.0,0.0,0.0,6.0982646e-05,3.9793184e-05,0.0001223468,0.0,0.0,0.0,0.19026694,0.3064604,0.26886195,0.24285917,0.5112478,0.19471222,0.19326404,0.14232698,0.0,0.0,0.0,0.0,2.056623e-06,0.0,0.0,1.0
0.0,1.48638965e-05,1.6338503e-05,4.8102214e-05,3.065644e-05,0.0003516728,0.0,0.0,0.0,0.0,0.05522851,0.070028424,0.0,0.0,0.0,0.0,0.0,0.013376817,0.0,2.691162e-06,0.0,4.3621642e-07,2.6848477e-06,0.0,1.0
0.0,0.0,0.0,3.9267474e-05,0.0,0.0007930473,0.0,0.0,0.0,0.0,0.0,0.13590841,0.0,0.086152285,0.1871621,0.031170059,0.020242607,0.0,0.0,1.6288336e-06,0.0,2.1822302e-06,0.0,3.3164582e-07,1.0
0.0048456406,3.4855148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.08813074,0.5549483,0.6968178,0.6175696,0.51271784,0.65243864,0.6088261,0.31575525,0.07884174,0.0,4.3748403e-07,2.127558e-06,0.0,1.2360457e-06,9.2675725e-07,2.9306614e-06,1.0
0.0027655906,0.0,2.64829e-05,0.00012089334,0.0,0.0,0.0,0.0,0.09876035,0.27548414,0.14983527,0.30554056,0.33914885,0.4193017,0.12313693,0.15782966,0.116988026,0.020285932,0.0,3.3550596e-06,0.0,9.792008e-07,3.726705e-08,3.2099138e-06,1.0
0.0,1.5886173e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0662659,0.28980818,0.42243144,0.27545276,0.2112747,0.25047818,0.30922493,0.11129429,0.049671926,0.01623832,0.0,0.0,0.0,0.0,0.0,2.9538917e-06,1.0
0.0,0.0,3.8702907e-05,0.0,0.0,0.0016958246,0.0,0.0,0.0,0.0,0.0,0.2125195,0.0,0.0,0.0,0.0,0.0,0.010957744,5.2132064e-06,3.3892047e-06,0.0,4.2665442e-06,0.0,0.0,1.0
0.0,0.00012989063,0.0,0.0,0.0,0.0,0.0,0.0,0.06514986,0.0,0.24620232,0.2679047,0.2913227,0.3222407,0.3112863,0.14456932,0.03632002,0.0,0.0,5.954025e-07,0.0,1.9723814e-06,3.2855044e-06,1.7024754e-06,1.0
0.0,7.111721e-06,0.0,0.0,0.0,0.0019465644,0.0,0.0,0.10422505,0.28938887,0.58608085,0.58534193,0.6123639,0.5752068,0.40994745,0.22132564,0.048644457,0.0,0.0,0.0,5.7960887e-07,1.4935662e-07,0.0,6.6310724e-07,1.0
0.0,9.7493205e-05,5.1622403e-05,0.0,2.6903454e-05,0.0014435363,0.0026819638,0.004194385,0.0,0.0,0.0,0.0,0.05246771,0.013647289,0.0,0.0776013,0.006697296,0.024658969,7.4907443e-06,0.0,3.3199713e-06,2.952204e-06,0.0,0.0,1.0
0.0016750083,0.0,0.0,3.918033e-05,1.797016e-05,0.0,0.0007765633,0.0,0.15363947,0.0052820593,0.28081554,0.2903669,0.3259561,0.16419536,0.25441447,0.17227852,0.06334779,0.004695516,0.0,0.0,0.0,3.0869776e-07,7.079121e-06,2.8611887e-06,1.0
0.0017364823,0.0,2.6156638e-05,0.0,2.7216818e-05,0.0,0.0,0.0,0.014919632,0.21908344,0.43147558,0.7226737,0.51375526,0.4379495,0.62715274,0.4832721,0.20814785,0.008072995,7.365271e-06,1.8043247e-06,0.0,5.2510313e-06,4.2181355e-06,6.6510637e-07,1.0
0.0,9.912005e-05,7.920699e-05,0.00018978104,6.45834e-05,0.0,0.0,0.0,0.060700413,0.16803753,0.30737692,0.33539453,0.17822768,0.373675,0.48979455,0.36371255,0.095851995,0.0,0.0,2.0632363e-06,0.0,2.9831415e-06,7.645253e-06,1.0963353e-06,1.0
0.004329088,3.3774897e-05,0.0,0.0,0.0,0.0006744343,0.0,0.0,0.0,0.2941939,0.08462444,0.22490163,0.34786054,0.016084328,0.118387714,0.020619156,0.08254981,0.0031814862,0.0,2.5314932e-06,1.1916661e-06,2.7945741e-06,0.0,2.7574808e-06,1.0
0.0061003906,3.7258003e-05,1.9527193e-05,2.0571591e-05,0.00014145886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043055464,0.0,0.068422854,0.042689532,0.018463135,0.0,0.0,5.6598933e-06,0.0,2.0092575e-06,0.0,3.2494652e-06,1.0
0.0,6.802072e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0594926,0.32446223,0.67369664,0.71740305,0.7939807,0.51114553,0.611949,0.50318277,0.051173825,0.021692261,0.0,8.0574983e-07,3.1009628e-07,8.1339806e-07,0.0,6.620685e-07,1.0
0.0,3.5825284e-05,1.4858028e-05,7.1892966e-05,0.0,0.0008147772,0.0,0.014750902,0.0,0.0,0.0,0.0,0.021515632,0.07199918,0.18589579,0.07704289,0.06049863,0.0,0.0,4.834915e-07,0.0,8.4976915e-07,0.0,4.180696e-06,1.0
0.0,0.0,0.0,2.5351395e-05,0.000109830624,0.0,0.0,0.0,0.0,0.13378386,0.18892246,0.3090774,0.38009188,0.41234192,0.38609773,0.2963459,0.30591437,0.035160333,0.0,4.4516282e-06,0.0,2.460448e-06,2.0199814e-06,0.0,1.0
0.0,0.0,8.793428e-06,0.0,0.0,0.0025024558,0.0,0.0055036284,0.0,0.059741713,0.29868525,0.30193773,0.26045045,0.29992276,0.28523144,0.06878026,0.0,0.00036342072,2.9880068e-06,0.0,0.0,0.0,0.0,0.0,1.0
0.0027676937,6.56317e-05,3.7488597e-05,5.8210917e-05,0.0,0.0020591854,0.0,0.0,0.00769061,0.14886367,0.14498408,0.1521478,0.33657587,0.1389524,0.26061353,0.11065216,0.0173018,0.0,4.703966e-06,0.0,0.0,2.9015955e-06,0.0,0.0,1.0
0.0019697582,4.4439544e-06,0.0,1.2576755e-05,8.663048e-05,0.0,0.0,0.0,0.035455074,0.24255182,0.44808242,0.7932402,0.74475396,0.80694413,0.4915893,0.32904357,0.11209126,0.0,0.0,4.747514e-06,0.0,0.0,3.270926e-06,2.5924517e-06,1.0
0.00010715603,3.5192108e-05,7.6764125e-05,0.0,0.0,0.0025238525,0.0,0.0,0.06738206,0.2247723,0.17651922,0.34185565,0.3378675,0.29746526,0.3132764,0.063609906,0.09518401,0.0041392385,9.786516e-06,0.0,2.3351913e-06,0.0,0.0,8.667784e-07,1.0
0.00491712,0.00012852668,0.00014745942,8.224412e-06,0.0,0.0024734295,0.0,0.0,0.11145142,0.14773442,0.29108045,0.5118234,0.239103,0.26724163,0.22147073,0.21504837,0.044617973,0.0018371361,0.0,6.849406e-07,8.6023476e-07,4.5972233e-06,0.0,0.0,1.0
0.0,0.00010372275,1.8788589e-05,1.6895761e-05,0.0,0.0,0.0,0.0,0.1534681,0.33792934,0.4138268,0.4731893,0.42012316,0.34588036,0.3747302,0.22013113,0.058603473,0.017448433,0.0,7.772614e-07,5.0148265e-07,0.0,2.1982778e-06,5.0275235e-06,1.0
0.0,0.0,0.0,0.0,1.4558547e-06,0.0,0.007482282,0.0,0.059840806,0.30345303,0.3920283,0.6727239,0.24468824,0.5119529,0.43945804,0.21330984,0.13168503,9.307524e-05,7.86696e-06,0.0,0.0,3.5486257e-06,5.986688e-06,3.260236e-06,1.0
0.00044210447,0.0,5.531438e-06,0.0,0.0,0.0,0.0017407137,0.0,0.08126892,0.3642082,0.3441566,0.5954432,0.5650451,0.6159936,0.4698008,0.3142633,0.16090673,0.0,1.4996593e-06,0.0,0.0,1.7109999e-06,1.6403399e-06,0.0,1.0
0.0,0.000118705815,0.0,0.0,3.0986186e-05,9.584401e-05,0.0,0.0024030483,0.23392683,0.49657118,0.7297335,0.7700524,0.87974834,0.6813847,0.7169382,0.52090776,0.24442245,0.017314816,0.0,1.2685508e-06,0.0,9.49905e-07,0.0,0.0,1.0
